smile,Polarizability,split
COc1cccc([C@H](C)C(=O)N2CCC(NC(=O)c3ccccc3C)CC2)c1,270.69,test
COCC(=O)N1CCN(c2nnc(-c3ccc4c(c3)OCCO4)n2C[C@@H](F)COC)CC1,288.89,test
COc1cccc(Cn2[nH]c(C)c3c(NC(=O)c4ccnc(C5CC5)c4)nnc2-3)c1,296.53,test
Cn1nccc1CCN1CC(NC(=O)[C@@H]2CCCc3n[nH]nc32)C1,215.13,test
CC[C@@H](C)[C@@H](C)SCc1ccco1,141.62,test
Cc1cnc(CN(C)CC(F)F)n1C,117.99,test
COc1ncc(Nc2ccc(Cl)c(C)c2F)cn1,179.56,test
CCOc1nnc(CN2CC[C@](C)(NC(=O)c3cn[nH]n3)C2)s1,205.54,test
C=C(C)Cc1cc2c(cccc2F)o1,130.78,test
CC[C@H](C)NC(=O)COC(=O)[C@@H]1CCCCS1,163.02,test
CCc1nnc(SC[C@@H](C)CC)n1N,145.82,test
CCC(CC)C(=O)N1C[C@@H](C)[C@H](NC(=O)CCc2ccc(F)cc2)C1,236.28,test
CCSc1cc(Cn2c(CC(C)(C)C)nnc2N2CC[C@@H](C(=O)NCC(F)(F)F)C2)ccn1,307.52,test
Cc1cc(N(Cc2ccc(C(=O)NC3CC3)cc2)C2CC2)nc(-c2cccnc2)n1,303.61,test
CCS(=O)(=O)CCn1c([C@@H]2CCS(=O)(=O)C2)nnc1N1CC[C@]2(CCS(=O)(=O)C2)C1,269.89,test
CC(=O)CCC(C)(C)C(=O)OCC(=O)Nc1ccc(Cl)cc1[N+](=O)[O-],228.14,test
Cn1cc(Nc2nnc([C@@H]3CCCN(C(=O)OC(C)(C)C)C3)n2Cc2cccc(C(N)=O)c2)cn1,321.17,test
CC(C)Cc1nnc(N2CCC(Oc3ccnc(C(N)=O)c3)CC2)n1C[C@H]1CCCO[C@H]1C(C)C,330.07,test
CCC(=O)N[C@@H]1CN([C@H]2CCCNC2=O)C[C@H]1OC,169.49,test
CCN(C(=O)c1csc(=O)[nH]1)C(C)C,137.36,test
C[C@@H](Cc1ccccc1Cl)NC(=O)N[C@@H](CO)Cc1ccc(F)cc1,235.44,test
O=C(NCCOCCF)[C@@H](O)C1CC1,113.55,test
CCOc1ccc(C#N)cc1NC(=O)[C@@H]1C[C@@H]1c1cc2c(cc1OCC)C[C@@H](C)O2,285.62,test
CON(C)C(=O)[C@H](C)[C@@H]1CCC(=O)N1,119.39,test
Cc1ccc([C@H]2NC(=O)N(c3ccc4c(c3)CCCC(=O)N4)C2=O)cc1C,263.84,test
COc1ccc(C)cc1NC[C@H]1CCS(=O)(=O)C1,175.19,test
C[C@@H](O)[C@@H](C)Oc1ccc(C(=O)N2CCCC2)cc1,183.18,test
CCc1nnc([C@@H](CC)CC(F)F)o1,111.99,test
CC1CCC2(CC1)NC(=O)N(CC(=O)NC[C@@H]1CS(=O)(=O)c3ccccc3O1)C2=O,264.24,test
Cc1[nH]ccc1C(=O)N[C@H]1CCCN(C(=O)C2C(C)(C)C2(C)C)[C@H]1C,239.55,test
CC1(C)C[C@@H]1CNc1ncc(Cl)cn1,141.41,test
CC(=O)CCC(C)(C)C(=O)Nc1cc(C)cc(F)c1,177.73,test
CC(=O)N1CCN(c2nnc([C@H](C)Oc3ccc(F)cc3)n2Cc2ncnn2C(C)(C)C)[C@H](C)C1,313.93,test
CC[C@@H](C)NC(=O)CCn1c(-c2cc(C)nc3ccccc32)nnc1N1CCC[C@H](NC(C)=O)C1,340.93,test
CC[C@@H](CC(F)F)C(=O)N(C)CCO,114.3,test
COc1ccc(-c2noc(CCC(=O)N3CCC[C@H](CC(N)=O)C3)n2)cc1,249.11,test
CC[C@H](N[C@@H](C)c1nccnc1C)C(F)(F)F,137.83,test
O=C(CC1=CCOCC1)N[C@H]1CC[C@H](CNC(=O)c2nnc[nH]2)C1,210.97,test
C[C@H](C(=O)NC1CCCC1)N(Cc1ccc(Cl)cc1)C(=O)CSc1ccc(Cl)cc1,310.33,test
COCCOc1ccc(Cn2c(Cc3csc(C)n3)nnc2N2CCN(C(=O)C(C)C)CC2)cc1,335.76,test
Cc1cccc(OCc2nnc(N3CCC([C@](C)(O)C(F)(F)F)CC3)n2CCCn2ccnn2)c1,298.11,test
CC(C)c1nc2n(n1)CCC[C@H]2NC(=O)C(=O)N(Cc1ccc(C(C)C)cc1)C1CC1,297.85,test
O=C(Nc1cc(C(F)(F)F)ccc1N1CCOCC1)c1sc2cc(Cl)ccc2c1Cl,304.99,test
CN(Cc1ccc(C(N)=O)cc1)c1nnc(C(=O)N2CCCC2)n1CCc1nc(C(C)(C)C)cs1,341.76,test
C[C@H](CS(C)(=O)=O)C(=O)N1CCC(OCCO)CC1,169.15,test
Cc1ccc(CNC(=O)N2CCOC[C@@H]2C)cc1,169.05,test
Cc1ccc(-n2ncc(C(=O)N3CCC(Oc4cnccn4)CC3)c2C(C)C)cc1,292.01,test
C[C@H]1CSC[C@H]1NC(=O)c1nccs1,144.53,test
COc1ccccc1[C@H](NC(=O)N[C@@H]1CCOC2(CCOCC2)C1)c1ccccc1,279.44,test
Cc1ccc(OCc2nnc(N(C)[C@H](C)CC(N)=O)n2CCc2nccc(C(F)(F)F)n2)cc1C,303.13,test
C[C@H](O)C(=O)N1CC=C(c2ccc(Cl)cc2)CC1,182.31,test
CO[C@H](C)[C@H](C)NC(=S)NCC(C)C,150.84,test
CCCC(=O)N1CCC[C@H](C(=O)Nc2ccc(C(=O)N3CCC[C@@H](C)C3)cc2C)C1,303.78,test
O=C(Nc1cnn(Cc2nnc3n2CCCC3)c1)N1CC[C@@H]1C1CCCC1,245.78,test
COc1cc(OC)cc(N2CCCN(c3nnc(Cc4ccncc4)n3C[C@@](C)(O)C(C)C)CC2)c1,348.04,test
C[C@@H]1CCc2nc(CN3CC[C@](F)(CO)C3)sc2C1,184.4,test
Cc1nccn1CCCn1c(Cc2ccncc2)nnc1N1C[C@@H](C)[C@H](NC(=O)OC(C)(C)C)C1,319.11,test
COC(=O)c1cnn(CC(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)CCC4)CC2)c1,271.66,test
CCNC(=O)[C@@H](Cc1ccccc1)N(Cc1cccc(Cl)c1)C(=O)CSc1ccccc1,320.33,test
CCC(CC)NC(=O)c1nnc(N(C)CCN2CCOC(C)(C)C2)n1C[C@H]1CCCc2cccnc21,348.36,test
CSC1CC(NCc2nonc2C)C1,133.65,test
CC[S@](=O)CC(=O)NC(C)(C)CC,132.29,test
CO[C@H]1CCN(c2nnc([C@@]3(OC(C)C)CCOC3)n2C[C@H]2CCCN(C(=O)OC(C)(C)C)C2)C1,318.76,test
CCCN(CC(=O)Nc1ccccc1OC)C(=O)CN(C)[C@H]1CCCc2ccccc21,296.21,test
CCNC(=O)C(C)(C)CNC(=O)N1CCC(CC(=O)N2CCCC2)CC1,243.7,test
C[C@H](Sc1ccccc1F)C(=O)N1CCCCCC1,186.23,test
COC[C@H]1CN(c2nnc(-c3ccc(OC)cc3OC)n2Cc2ccc(OC(C)C)nc2)C[C@H](C)O1,338.44,test
COC(OC)c1cc(C)cnc1N(CCC#N)Cc1ccc(Cl)cc1,243.85,test
COC(=O)c1ccc(C)c(NC(=O)C(=O)N(C)[C@H](C)c2sc(C(C)C)nc2C)c1,296.32,test
Cc1occc1CN1CCc2n[nH]cc2C1,140.99,test
CO[C@H](C)[C@H](C)NC(=O)[C@H](F)C(C)C,125.72,test
CO[C@@H]1CN(C(=O)c2nn(C)cc2Cl)C[C@H]1NC(=O)Cn1cnnn1,207.58,test
Cc1nc(CCn2c([C@H](C)Oc3cccc(C)c3C)nnc2N2CCC(CCC(N)=O)CC2)n[nH]1,327.64,test
COc1ccc(CNc2ccc(S(=O)(=O)N3CCCC3)c(OC)c2)cc1,262.11,test
COC(=O)C[C@H](C)C(=O)OCC1CC1,118.14,test
CCNS(=O)(=O)N[C@]12C[C@H]1COC2,111.13,test
OCC1(Nc2ncc(Cl)s2)CCCC1,142.34,test
COc1ccccc1C(=O)NCC1(O)CN(C(=O)c2ccco2)C1,214.36,test
N#Cc1ccccc1-c1ccc(CNC(=O)N2CCC3(C2)Oc2ccccc2O3)cc1,298.68,test
CC[C@@H](OCC(C)C)c1ccccc1,140.8,test
COc1cccc(C(=O)N[C@@H]2CCCC[C@H]2NC(=O)Cn2cccn2)c1,236.61,test
CC[C@H](F)CN1C[C@@H](NC(=O)CNC(=O)C2CCCC2)[C@H](OC)C1,215.6,test
CC[C@H](CO)C(=O)NC[C@H]1COCO1,116.55,test
CCn1ccc(C(=O)N2C[C@H](NC(=O)c3[nH]cnc3C)C[C@H]2C)n1,220.29,test
CCCc1cc(NC(=O)C(=O)N2C[C@H](O)C[C@H](C(=O)OC)C2)n(C)n1,222.51,test
CCN(CC(C)(C)O)C(=O)[C@H](C)C1CC1,141.32,test
Cc1ccc(C[C@@H](C)NC(=O)NCCC[S@@](C)=O)s1,200.72,test
Cc1cccc(-c2nnc(N3C[C@H](NC(=O)OC(C)(C)C)[C@@H](C)C3)n2Cc2ccc(C(N)=O)cc2)n1,349.97,test
COC(COCCNC(=O)c1cnc(Cc2ccc(F)cc2)s1)OC,231.49,test
CC(C)(F)CNC(=O)N[C@@H]1CC12CC2,125.22,test
COCC(=O)N(C)[C@@H](C)CNCc1csc(Cl)n1,174.92,test
CS(=O)(=O)NCc1cncc(O)c1,113.6,test
CCO[C@@H]1CCCN(C(=O)CON)C1,123.95,test
C[C@@H](NC(=O)C(F)F)c1ccc(Cl)s1,125.3,test
COc1nc(N2C[C@H]3CCN(S(=O)(=O)N(C)C)C[C@@H]3C2)nc(N2CCn3ccnc3C2)n1,297.77,test
Cn1cc(-c2nnc(N3CCC(CNC(=O)OC(C)(C)C)CC3)n2CCCNc2ccccn2)cn1,341.46,test
CC(C)Oc1ccc(NC(=O)CCCc2nc(-c3ccc(F)cc3)no2)cc1C#N,281.39,test
C[C@H]1OC(=O)N(Cc2ccsc2)C1=O,120.24,test
NC(=O)CCCC(=O)N[C@@H]1C[C@H]2C[C@@H](C1)N(C(=O)c1cc[nH]n1)C2,207.37,test
NC(=O)CN1CCC(S(=O)(=O)N2CCCC2)CC1,160.33,test
CC[C@]1(O)CCN(c2ncc(C(=O)OC)s2)C1,169.8,test
CC[C@@H](C)CC[C@@H](C)OCCCF,127.68,test
CCN(Cc1ccccc1)c1ccc(C=NNS(=O)(=O)C(C)C)cc1,270.05,test
CN(CCCNC(=O)OC(C)(C)C)c1nc2ccccn2c1[N+](=O)[O-],239.03,test
Cc1cc(-c2noc(COC(=O)CCc3nc(-c4ccco4)no3)n2)ccc1F,244.42,test
CO[C@@]1(CNC(=O)N(C)CCCCCc2cc(-c3cccc(F)c3)no2)CCOC1,274.61,test
Cc1ccc(NC(=O)C2CCN(c3nnc(C(C)(C)C)n3CC(C)(C)N3CCOCC3)CC2)nc1,338.52,test
CCn1nncc1C(=O)N1CC[C@](C)(NC(=O)c2c(C)ccn2C)C1,232.3,test
CC(C)[C@H](O)CNC(=O)[C@@H](O)C1CC1,125.75,test
CO[C@@H](C)CNC(=O)[C@@H](O)C(C)(C)O,121.68,test
COc1cccc(CCNC(=O)COc2ccc(C(=O)c3ccccc3)cc2)c1OC,298.24,test
CC(Cl)(Cl)C(=O)OCc1cn[nH]c1,112.48,test
CN(CCCc1ccccc1)C(=O)[C@@H]1CCCN1C(=O)Nc1ccc2c(c1)OCCO2,298.8,test
COc1ccc(CN(C(=O)c2cccc(C(=O)N(C)C)c2)[C@H](C)C2CC2)c(OC)c1,291.96,test
CC(C)=Cc1cccc(F)c1C,122.08,test
COc1ccc(CC(C)C)c(C)c1C,147.1,test
CC(=O)CCCC(=O)N1CCC2(CCSCC2)CC1,187.05,test
COCC1(C(=O)OC[C@]2(C)CC2(F)F)CCCC1,147.29,test
CCc1onc(C)c1C(=O)N1CC[C@@H](NC(=O)CC2=CCCCC2)C1,229.36,test
CCOc1ccc(N2CCc3oc(C)nc3C2)nn1,177.82,test
COc1ccc(-n2nc(C(=O)c3cccc4ccccc43)sc2=N)cc1,292.0,test
CN(CC(C)(C)CO)C(=O)c1cc2sccc2[nH]1,189.94,test
Cc1ccc(NC(=O)[C@@H]2CCCN(c3nnc(Cc4ccccc4F)n3CC(=O)NC(C)C)C2)nc1,335.51,test
CC(C)(F)C(=O)N1CCC(NC(=O)c2cncc3ccccc32)CC1,231.4,test
C[S@](=O)Cc1noc(Cc2coc3ccccc23)n1,175.51,test
COC[C@@H]1CCO[C@@H]1c1nnc(N2CCN(C(=O)C(C)(C)C)CC2)n1C[C@@H](C)N(C)c1ccccc1,339.31,test
CCON(C)C(=O)CNC(=O)COC,117.82,test
CC[C@@H](C(=O)NC(C)(C)C)N(Cc1ccc(Cl)cc1Cl)C(=O)COc1ccccc1Cl,305.95,test
CCOC1(C)CN(C(=O)[C@H]2CCCN2S(C)(=O)=O)C1,170.97,test
CC[C@H](C)c1ccccc1OCC(=O)N[C@@H]1CCO[C@@H](c2ccncc2)C1,251.42,test
CCOCC(=O)N=[S@@](C)(=O)C(C)(C)C,137.63,test
Cc1ccccc1[C@@H](CC(=O)NC[C@@H](c1ccccc1)C(C)(C)CO)NC(N)=O,273.45,test
CNC(=O)[C@H](C)CN(C)c1nnc(Cc2csc(C)n2)n1Cc1cccc(NC(=O)C2CCC2)c1,339.68,test
CSCCC(=O)OCCSC(C)(C)C,153.87,test
COCC1(C)CN(C(=O)C(=O)Nc2cccc(COC3CCCCC3)c2)C1,262.39,test
CC[C@@H](C)c1ccc(N)c(C(C)C)c1,150.17,test
COC/C=C/C(=O)Nc1cccc2ocnc21,159.12,test
C[C@@H](CCc1ccc2c(c1)OCO2)NC(=O)NCC#Cc1cccc(C(F)(F)F)c1,269.76,test
COC[C@@H](C)C(=O)NC[C@@H](O)CNc1nc(C)nc2c1CCCC2,225.64,test
CC(C)C1CN(C(=O)c2cnc(C3CC3)[nH]c2=O)C1,181.58,test
CC[C@@H](c1nnc(N2C[C@@H](CC)[C@H](N3CCOCC3)C2)n1CC(C)(C)C(=O)NC)c1ccccc1,330.47,test
C[C@H](Cn1cncn1)NC(=O)N[C@H](CO)c1ccc(C(F)(F)F)cc1,201.81,test
Cc1ncccc1C(=O)NCC1(C(F)(F)F)CCC1,153.33,test
O=C(OC/C=C/Cl)C1=COCCO1,114.95,test
C/C=C(\C)c1ccc2csnc2c1,153.5,test
O=C(c1nc(Cl)ccc1F)N1CCCc2n[nH]cc21,169.11,test
C[C@H](OCc1ccccc1)[C@@H](N)C(=O)NCc1ccccc1N(C)C,243.89,test
CC(C)OCCS(=O)(=O)C1CCC1,124.89,test
CCC[C@@H](CC)C(=O)N1C[C@@H](C)[C@H](NCC#N)C1,170.05,test
CNC(=O)[C@H](C)CN(C)c1nnc([C@H]2CCCN(C(=O)OC(C)(C)C)C2)n1CC1(OC)CCCC1,320.44,test
CN(C(=O)C1=NN(c2ccccc2)[C@H](C(N)=O)C1)[C@@H]1CCN(c2ccccc2F)C1=O,287.46,test
Cc1cc(C)n(Cc2nnc(N3CC[C@](C)(C(N)=O)C3)n2Cc2cccc(COC(C)(C)C)c2)n1,326.78,test
O=C(Nc1ccccc1OC[C@H]1CCCCO1)NC1CCN(c2ccccn2)CC1,290.66,test
Cc1ccc(NC(=O)CN(C)c2nnc(-c3cccc(C)n3)n2Cc2ncnn2C(C)(C)C)cc1,338.98,test
CC(C)=CCN1CCS(=O)(=O)[C@@H](C)C1,138.27,test
O=C(Nc1cccc(CS(=O)(=O)c2ccc(F)cc2F)c1)N1CC[C@H]1[C@@H]1CCCOC1,282.74,test
CCN1CC(N(C)C(=O)[C@@H]2COCCO2)C1,142.9,test
O=C(CCn1ccccc1=O)NCCNc1ccc(-c2ccccc2)nn1,270.78,test
COC(=O)[C@H](N[C@@H]1[C@H]2CCO[C@H]2C12CCC2)c1ccc(-c2nn[nH]n2)cc1,243.39,test
CCc1nsc(N[C@H](CC)CCO)n1,141.35,test
CC[N@@H+]1CCO[C@@H](C(=O)N(C)[C@@H](C)C(=O)[O-])C1,146.12,test
COc1cccc([C@@H](CN2CCN(C(=O)c3sccc3C)CC2)OCc2ccc(C)cc2)c1,331.26,test
Cc1ccc2nc(CN[C@@H](C)CC(=O)Nc3ccc(F)cc3)cn2c1,248.13,test
COC(=O)CCCCOC1CC(=O)C1,118.66,test
CCCc1noc(CN2C[C@@H](NC(=O)c3ccc(C)o3)CC[C@H]2C)n1,232.35,test
Cc1nc(COc2ccc(C(=O)Nc3ccc(OCc4nccn4C)cc3)cc2)no1,299.91,test
CCCCn1ncc(NC(=O)C(=O)NCc2c(Cl)cccc2OC)c1C(C)C,277.29,test
C=CS(=O)(=O)Nc1cnccc1Cl,120.37,test
Cc1ccc(-c2nnc(N3CCN(c4nc(C)cc(C)n4)CC3)n2CCN(C)C(=O)OC(C)(C)C)o1,354.04,test
Cn1cnc(C(=O)N[C@@H]2CC23CCN(Cc2nccn2C)CC3)n1,216.92,test
Cc1occc1C(=O)N[C@@H]1CCN(C(=O)c2cnn(C)n2)C[C@@H]1C,210.49,test
COCC[C@](C)(O)Cn1c(CN2CCCC2=O)nnc1N1CCC(CNC(C)=O)CC1,278.17,test
C=CCCS(=O)(=O)N[C@H]1COC[C@H]1O,123.18,test
CC[C@@H](C(=O)N1CCC(NC(=O)NCc2ccc(C)c(OC)c2)CC1)c1ccccc1,294.11,test
CCN(Cc1ccc(COC)cc1)CC(F)F,153.81,test
Cc1nc(C)c(C(=O)N2CC[C@H](NC(=O)c3ccnn3C3CCC3)[C@H]2C)[nH]1,256.15,test
O=C(CNC(=O)c1ccc(F)cc1)Nc1ccc2nc(Cc3ccccc3)oc2c1,287.81,test
CSc1c(C(=O)N2CC[C@H]3CCC[C@@H]32)cnn1C,177.64,test
CCN(C)C(=O)c1c(F)cccc1Cl,127.69,test
COCC1(CCn2c([C@H]3COCCN3C(=O)OC(C)(C)C)nnc2N2CCCO[C@H](C)C2)CCC1,317.49,test
Cc1cc(NC(=O)CN(C)Cc2nccn2C)n(-c2nc(C)cc(C)n2)n1,261.19,test
CC[C@@H]1C[C@@H](C)CN1S(=O)(=O)CC,125.8,test
NC(=O)C[C@@H]1CCCN(C(=O)c2ccc(=O)[nH]c2)C1,170.73,test
Cc1ccc(-c2nnc(N3CCCN(C(=O)CC4CCCC4)CC3)n2CC(=O)NCC(F)(F)F)o1,307.44,test
C[C@H]1CC[C@@H](NC(=O)C(C)(C)C)CS1(=O)=O,149.16,test
COC(=O)[C@@H](CC(F)F)NCC1CC1,111.63,test
CC(C)(C)c1nnc(N2CCN(C(=O)OCc3ccccc3)CC2)n1CCCNC(=O)C1CCC1,324.64,test
COC[C@@H]1CCO[C@@H]1c1nnc(N2CC[C@H](NC(=O)OC(C)(C)C)C2)n1CCC1(COC)CCC1,317.57,test
CCOCc1nnc(N2CCN(CC(=O)N3CCCC[C@H]3C)CC2)n1C[C@H]1CCC(=O)N1,287.93,test
CO[C@H](C)c1cc2ccccc2s1,139.37,test
COCCOC[C@@H]1CCN(c2nnc([C@@H]3COCCN3C(=O)OC(C)(C)C)n2CCC2(C)CC2)C1,319.75,test
NC(=O)[C@]1(O)CCN(c2cccc(C(F)(F)F)n2)C1,147.52,test
CC(C)NC(=O)c1nnc(N2CCC(C(=O)NC3CCCCC3)CC2)n1Cc1ccc([C@@H](C)O)cc1,347.74,test
CC(C)CC[S@](=O)Cc1ccccc1,149.06,test
O=C(Nc1ccc2[nH]c([C@H]3CCCO3)nc2c1)c1cc(F)ccc1Cl,247.73,test
COc1cc(C)c([C@@H](C)NS(=O)(=O)c2ccc(SC)c(NC(=O)C(C)C)c2)cc1C(C)C,339.98,test
COCCCN1C(=S)N[C@H](c2ccccn2)[C@@H]1c1cc(C)n(-c2cccc(Cl)c2C)c1C,327.56,test
CC[C@H](C)N(C)C(=O)Nc1ccccc1C(F)(F)F,163.28,test
CCO[C@@H]1C[C@@H]1COC(=O)/C=C\SC,144.53,test
CCOC(=O)[C@@H](Cc1cccc2ccccc21)NC(=O)c1cscc1C,259.61,test
CC(C)[C@@H](CNC(=O)N1C[C@@H]2[C@@H]3C=C[C@@H](C3)[C@]2(C)C1)c1cccnc1,230.63,test
COCc1cccc(S(=O)(=O)N[C@@H]2CC=CCC2)c1,178.87,test
COc1cc(OC)c(OC)cc1C=NNC(N)N=O,193.1,test
C[C@@H]1[C@@H](NC(=O)C2(C3CC3)CCOCC2)CCN1C(=O)[C@H]1CC1(C)C,231.15,test
C=CC[C@H](C=C)OCCCCCC,137.01,test
CC(C)N(C)C(=S)Nc1cnn(C)c1,145.91,test
COc1cccc(OC)c1OCCCC(C)(F)F,154.22,test
C[C@H]1CCCCN1C(=O)c1cnsn1,132.34,test
CCOC(=O)C1CN([C@@H]2CCN(C(=O)OC(C)(C)C)[C@@H](c3ccccc3)C2)C1,258.35,test
CCOCCNC(=O)CC[C@H](C)CC,136.53,test
C=CCn1c(N2CCN(C(=O)C(=O)N3CCCC3)CC2)nnc1[C@]1(OC(C)C)CCOC1,289.61,test
Cc1ccc(C(=O)N[C@@H]2CCCN(C(=O)c3cnn(C)n3)[C@@H]2C)nn1,229.38,test
CC(C)(C)OC(=O)NC1(C)CCN(c2nnc([C@H]3CCOC3)n2Cc2nccc(C(F)F)n2)CC1,298.51,test
Cc1ncc(-c2cnn(C)c(=O)c2)s1,145.27,test
CCc1ccc(F)c(-c2ccoc2)c1,130.68,test
COCCO[C@@H](C)c1nnc(N2CC(=O)N(C)C[C@H]2C)n1Cc1ccc(Oc2cccnc2)c(F)c1,320.32,test
COC/C=C\C(=O)NCc1nc(C(N)=O)cs1,160.01,test
CC[S@](=O)CCNC(=O)C[C@H](C)SC,152.5,test
COCCn1c(Cc2cc(C)n[nH]2)nnc1N1CCCC(F)(F)CC1,214.04,test
CC(C)C(=O)NCCn1c(C2CCN(C(=O)OC(C)(C)C)CC2)nnc1N1C[C@H](C)OC(C)(C)C1,327.82,test
COCCNC(=O)[C@@H]1CC[C@@H](C)N(c2nnc([C@H]3CCCO3)n2CCc2ccc(C)c(OC)c2)C1,326.17,test
O=C(Cc1ccc2c[nH]nc2c1)NCCCC1CC1,180.88,test
CCc1cc(C(=O)N[C@H]2CCN(C(=O)C(C)(F)F)C[C@@H]2O)[nH]n1,190.57,test
CCN(C)C(=O)N1CC[N@@H+](CCC(=O)[O-])C[C@H]1C,160.76,test
COC[C@@H]1CCO[C@@H]1c1nnc(N2CC[C@@H](C)[C@@H](OC)C2)n1Cc1cccnc1OCC(F)(F)F,293.2,test
C[C@@H](NC(=O)N1CCOC[C@@H]1CC(F)F)c1cccc(NC(=O)c2ccccc2)c1,275.83,test
CO[C@H](C)CCOC(=O)CCC(F)F,111.62,test
CC1=NN(C(=O)c2ccccc2)C(=O)/C1=C/c1ccc2c(c1)OCO2,265.58,test
COC(=O)[C@@H](O)CNC(=O)[C@@H]1CCCc2n[nH]cc21,155.41,test
Cc1ccccc1O[C@H](C)Cn1c([C@@H]2CCC(=O)N2)nnc1N1CCC(C(=O)N(C)C(C)C)CC1,327.74,test
CC(C)c1ncsc1C(=O)NCCC1CCC1,171.16,test
O=C(NC1CN(Cc2cncs2)C1)c1ccc(-n2cncn2)nc1,233.41,test
C[C@@H]1CN(C(=O)C2CC3(CCC3)C2)C[C@H]1CNC(=O)[C@H]1CCNC1=O,224.41,test
CCOCc1nnc(N2C[C@H](N3CCN(C(C)=O)CC3)[C@@H](C)C2)n1CCNC(=O)C(C)C,294.89,test
CC(=O)N1CCN(c2nnc(COc3cc(C)ccc3C)n2C[C@@H](C)NC(=O)OC(C)(C)C)CC1,326.65,test
C[C@@H](NC(=O)/C=C/c1nccs1)c1cncnc1,181.11,test
C[C@H]1CCN1C(=O)c1cn(C)nc1Cl,128.01,test
COCC[C@H](/N=C1/NS(=O)(=O)c2ccccc21)c1ccc(Cl)c(Cl)c1,253.63,test
CCC(CC)NC(=O)c1nnc(N2C[C@H](C)O[C@]3(CCO[C@@H]3C)C2)n1Cc1cccc(N(C)C)c1,338.1,test
Cc1cc(CN2CC3(C2)CC[C@@H](CNC(=O)[C@H]2CCCO2)O3)nn1C,226.37,test
CCC(=O)N[C@@H]1CCCN(c2nnc([C@@H]3CCC(=O)N3)n2Cc2ccc([C@H](F)C(F)(F)F)cc2)C1,291.84,test
CCCn1cc(C(=O)N2CC[C@@H](CCNC(=O)c3ccn[nH]3)C2)nn1,223.36,test
CC(C)(C)OC(=O)N1CCC[C@H](NC(=O)Cc2ccc(S(N)(=O)=O)s2)C1,245.51,test
Cc1ncsc1C(=O)N[C@H]1C[C@@H](C)N(C(=O)CS(C)(=O)=O)C1,207.32,test
CCNC(=O)COC(=O)[C@H]1CCCO1,114.52,test
CC(=O)N[C@H]1C[C@@H](NC(=O)c2nonc2C)C1,144.17,test
CC(C)(C)OC(=O)N1CCC[C@H]1c1nnc(N2CCC[C@@H](C(N)=O)C2)n1CCCOC1CCCC1,320.09,test
C[C@@H]1CCCCN1C(=O)N1CCO[C@@H](C(C)(C)C)C1,180.12,test
COC(=O)c1cc(C)nc(NCc2nc(C)c(-c3ccc(Cl)cc3)o2)c1[N+](=O)[O-],284.62,test
Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NCc3nnc4c(=O)[nH]ccn34)C2)cc1,269.35,test
Cc1c[nH]nc1C(=O)N[C@@H]1CCN(C(=O)c2ocnc2C)C[C@@H]1O,203.4,test
COc1cc(/C=C2/SC(=Nc3ccccc3)N(CCc3ccccc3)C2=O)cc(OC)c1OC,398.67,test
Cc1cn2c(n1)C[C@H](C(=O)NCCC(N)=O)CC2,158.71,test
C/C(Cl)=C/C(=O)N[C@]1(C)CCO[C@@H]1C,132.95,test
CC(=O)NC1CCN(c2nnc([C@@H]3CCCN3C(=O)OC(C)(C)C)n2CCCOCC2CC2)CC1,320.31,test
CCc1nc(CN2CC3(C2)C[C@@H](NC(=O)C(C)(F)F)CO3)no1,185.16,test
CO[C@@H](C)CCC(=O)O[C@H]1CCSC1,134.59,test
CN(C)CC(=O)N(C)C[C@H]1C[C@@H](O)C1,129.54,test
C#C[C@]1(OC(=O)c2ccccc2)CC[C@@H]2[C@@H]3CC=C4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]21C,319.88,test
CS(=O)(=O)N1CC[C@@H](CS(=O)(=O)NCC(=O)N2CCN(Cc3ccccc3)CC2)C1,278.93,test
CC(C)(C)NC(=O)CCNC(=O)CO,122.52,test
O=C(Cc1c[nH]cn1)N1CCO[C@H](CNC(=O)c2nccs2)C1,206.8,test
CSCCCN(C)C[C@H](C)S(C)(=O)=O,149.18,test
C[C@@H]1[C@@H](NC(=O)c2ccon2)CCCN1C(=O)CC1OCCCO1,197.94,test
CCC(F)(F)CN[C@H](C)[C@](C)(OC)C1CC1,141.33,test
COC[C@H](C)CC(=O)OC1CSC1,125.63,test
CNC(=O)C(C)(C)Cn1c(-c2ccc(C)o2)nnc1N1CCN(c2ccc(C(C)=O)cc2F)CC1,343.43,test
C[C@H]1CN(CCCCS(C)(=O)=O)[C@H]1C,138.26,test
Cc1[nH]ccc1C(=O)NOC/C=C/Cl,133.45,test
CCOc1ccc([N+](=O)[O-])c(C(=O)N[C@@H](C(=O)OC)c2ccc3ccccc3c2)c1,282.53,test
C[C@@H](C(=O)OC(C)(C)C)C(=O)N(C)C,125.65,test
CCC1(CNC(=O)CO[C@@H]2CCCC[C@@H]2C)COC1,174.04,test
CCOC(=O)[C@H](C)N[C@@H]1C[C@@H](OC)C12CCC2,155.0,test
COc1ccnc(N(C)[C@H](C)CNC(=O)[C@H](C)c2ccccc2F)n1,229.69,test
CCC[C@H](C)CS(=O)(=O)N(C)CC,130.87,test
